244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,340,340,244,244,244,244,244,244,244,244,244,244
244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,17,17,33,33,17,17,17,17,33,33,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,340,340,244,244,244,244,244,244,244,244,244,244
244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,17,18,256,256,16,17,17,18,256,256,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,340,340,244,244,244,244,244,244,244,244,244,244
244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,17,18,272,272,16,17,17,18,272,272,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,340,340,244,244,244,244,244,244,244,244,244,244
244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,17,17,1,1,17,17,17,17,1,1,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,340,340,244,244,244,244,244,244,244,244,244,244
244,244,244,244,244,244,244,244,244,244,244,244,0,1,1,1,1,1,1,1,1,2,244,244,244,244,244,244,244,244,244,244,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,33,17,17,17,17,17,17,17,340,340,244,244,244,244,244,244,244,244,244,244
244,244,244,244,244,244,244,244,244,244,244,244,32,33,33,33,33,33,33,33,33,34,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,17,17,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244
244,244,244,244,244,244,244,244,244,244,244,244,57,49,56,49,48,71,48,49,57,73,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,17,17,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244
244,244,244,244,244,244,244,244,244,244,244,244,0,1,1,1,1,1,1,1,1,2,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,17,17,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244
244,244,244,244,244,244,244,244,244,244,244,244,16,17,17,17,17,17,17,17,17,17,1,1,1,1,1,1,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,244,244,244,244,244,244,244,244,244,244,244,244,244
244,244,244,244,244,244,244,244,244,244,244,244,16,17,17,17,17,17,17,17,17,17,33,33,33,33,33,33,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,244,244,244,244,244,244,244,244,244,244,244,244,244
244,244,244,244,244,244,244,244,244,244,244,244,16,17,17,17,17,17,17,17,17,18,208,208,208,208,208,208,16,18,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,305,306,307,304,244,244,17,17,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244
244,244,244,244,244,244,244,244,244,244,244,244,16,17,17,17,17,17,17,17,17,18,224,224,224,224,224,224,16,18,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,321,322,323,320,244,244,17,17,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244
244,244,244,244,244,244,244,244,244,244,244,244,16,17,17,17,17,17,17,17,17,18,244,244,244,244,244,244,16,18,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,17,17,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244
244,244,244,244,244,244,244,244,244,244,244,244,16,17,17,17,17,17,17,17,17,18,244,244,244,244,244,244,16,18,244,244,244,292,292,244,244,244,244,244,244,244,244,244,292,244,244,244,244,244,244,244,17,17,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244
244,244,244,244,244,244,244,244,244,244,244,244,32,33,33,33,33,33,33,33,33,34,244,244,244,244,244,244,16,18,244,244,244,244,292,292,292,292,292,244,244,244,244,244,292,292,292,292,244,244,244,244,17,17,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244
244,244,244,244,244,244,244,244,244,244,244,244,208,257,258,259,304,304,257,258,259,208,244,244,244,244,244,244,16,18,244,244,244,292,292,292,292,292,292,244,244,244,244,244,292,292,292,292,244,244,244,244,17,17,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244
244,244,244,244,244,244,244,244,244,244,244,244,224,273,274,275,320,320,273,274,275,224,244,244,244,244,244,244,16,18,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,17,17,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244
244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244
244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244
244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,340,340,244,244,244,244,244,244,17,17,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244
244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,340,340,244,244,244,244,244,244,17,17,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244
244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,340,340,244,244,244,244,244,244,17,17,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,0,17,17,17,2,244,244,244,244,244,244,244,244,244,244
244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,340,340,244,244,244,244,244,244,17,17,244,244,244,0,1,1,1,1,2,244,244,244,244,244,244,244,244,17,17,17,17,17,244,244,244,244,244,244,244,244,244,244
244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,17,17,17,17,17,17,17,17,17,17,17,17,17,17,244,244,244,16,17,17,17,17,18,244,244,244,244,244,244,244,244,32,33,33,33,34,244,244,244,244,244,244,244,244,244,244
244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,17,17,17,17,17,17,17,17,17,17,17,17,17,17,244,244,244,32,33,33,33,33,34,244,244,244,244,244,244,244,244,65,72,65,73,65,244,244,244,244,244,244,244,244,244,244
244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,17,17,244,244,340,340,340,244,244,244,244,244,244,244,244,244,244,256,305,306,307,256,256,244,244,244,0,17,17,17,17,17,17,17,17,17,244,244,244,244,244,244,244,244,244,244
244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,17,17,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,272,321,322,323,272,272,244,244,244,17,17,17,17,17,17,17,17,17,17,244,244,244,244,244,244,244,244,244,244
244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,17,17,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,17,17,17,17,17,17,17,17,17,17,244,244,244,244,244,244,244,244,244,244
244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,0,1,17,17,17,0,17,17,17,17,17,17,17,2,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,17,17,17,33,33,33,33,17,17,17,244,244,244,244,244,244,244,244,244,244
244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,18,304,304,304,304,16,17,17,244,244,244,244,244,244,244,244,244,244
244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,18,320,320,320,320,16,17,17,244,244,244,244,244,244,244,244,244,244
244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,48,49,-1,49,48,16,17,17,17,17,17,17,17,17,244,244,244,244,244,244,244,17,17,244,244,244,305,306,307,304,244,244,244,244,17,17,17,1,1,1,1,17,17,17,244,244,244,244,244,244,244,244,244,244
244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,64,71,-1,72,73,32,17,17,17,17,17,17,17,34,244,244,244,244,244,244,244,17,17,244,244,244,321,322,323,320,244,244,244,244,17,17,17,17,17,17,17,17,17,17,244,244,244,244,244,244,244,244,244,244
244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,17,17,17,17,17,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,17,17,244,244,244,244,244,244,244,244,244,244,244,17,17,17,17,17,17,17,17,17,34,244,244,244,244,244,244,244,244,244,244
244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,17,17,17,17,17,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,17,17,244,244,244,244,244,244,244,244,244,244,244,17,17,17,17,17,17,244,244,244,244,244,244,244,244,244,244,244,244,244,244
244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,17,17,17,17,17,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,17,17,244,244,244,244,244,244,244,244,244,244,244,17,17,17,17,17,17,244,244,244,244,244,244,244,244,244,244,244,244,244,244
244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,17,17,17,17,17,244,244,244,244,244,244,244,244,244,244,244,17,17,17,17,17,17,17,17,17,17,17,244,244,244,244,244,244,244,32,17,17,17,17,34,244,244,244,244,244,244,244,244,244,244,244,244,244,244
244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,17,17,17,17,17,244,244,244,244,244,244,244,244,244,244,244,17,17,17,17,17,17,17,17,17,17,17,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244
244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,17,17,244,244,244,244,244,244,244,244,244,244,244,244,244,17,17,17,17,17,17,17,17,17,17,17,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244
244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,17,17,244,244,244,244,244,244,244,244,244,244,244,244,244,17,17,17,17,17,17,17,17,17,17,17,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244
244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,17,17,244,244,244,244,244,244,244,244,244,244,244,244,244,17,17,17,17,17,17,17,17,17,17,17,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244
244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,17,17,244,244,244,244,244,244,244,244,244,244,244,244,244,256,257,258,259,256,256,256,257,258,259,256,244,244,244,244,244,244,244,0,1,1,1,1,1,1,1,1,2,244,244,244,244,244,244,244,244,244,244
244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,17,17,244,244,244,244,244,244,244,244,244,244,244,244,244,272,273,274,275,272,272,272,273,274,275,272,244,244,244,244,244,244,244,16,17,17,17,17,17,17,17,17,18,244,244,244,244,244,244,244,244,244,244
244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,17,17,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,16,17,17,17,17,17,17,17,17,18,244,244,244,244,244,244,244,244,244,244
244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,17,17,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,16,17,17,17,17,17,17,17,17,18,244,244,244,244,244,244,244,244,244,244
244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,18,244,244,244,244,244,244,244,244,244,244
244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,17,17,17,17,17,17,17,304,17,17,17,17,17,17,17,17,17,17,17,17,304,304,17,17,304,304,17,17,17,17,17,17,17,17,17,33,33,33,33,33,33,33,34,244,244,244,244,244,244,244,244,244,244
244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,304,304,304,304,305,306,307,304,304,304,304,304,304,304,304,304,305,306,307,304,304,304,304,304,304,304,304,304,305,306,307,304,304,304,304,304,208,208,208,208,208,208,208,244,244,244,244,244,244,244,244,244,244
244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,320,320,320,320,321,322,323,320,320,320,320,320,320,320,320,320,321,322,323,320,320,320,320,320,320,320,320,320,321,322,323,320,320,320,320,320,224,224,224,224,224,224,224,244,244,244,244,244,244,244,244,244,244
244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244
244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244
244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244
244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244
244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244
244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244
244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244
244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244
244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244
244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244
